Date,oil,spy,vix
2015-09-29,45.22999954223633,1884.0899658203125,26.829999923706055
2015-09-30,45.09000015258789,1920.030029296875,24.5
2015-10-01,44.7400016784668,1923.8199462890625,22.549999237060547
2015-10-02,45.540000915527344,1951.3599853515625,20.940000534057617
2015-10-05,46.2599983215332,1987.050048828125,19.540000915527344
2015-10-06,48.529998779296875,1979.9200439453125,19.399999618530273
2015-10-07,47.810001373291016,1995.8299560546875,18.399999618530273
2015-10-08,49.43000030517578,2013.4300537109375,17.420000076293945
2015-10-09,49.630001068115234,2014.8900146484375,17.079999923706055
2015-10-12,47.099998474121094,2017.4599609375,16.170000076293945
2015-10-13,46.65999984741211,2003.68994140625,17.670000076293945
2015-10-14,46.63999938964844,1994.239990234375,18.030000686645508
2015-10-15,46.380001068115234,2023.8599853515625,16.049999237060547
2015-10-16,47.2599983215332,2033.1099853515625,15.050000190734863
2015-10-19,45.88999938964844,2033.6600341796875,14.979999542236328
2015-10-20,45.54999923706055,2030.77001953125,15.75
2015-10-21,45.20000076293945,2018.93994140625,16.700000762939453
2015-10-22,45.380001068115234,2052.510009765625,14.449999809265137
2015-10-23,44.599998474121094,2075.14990234375,14.460000038146973
2015-10-26,43.97999954223633,2071.179931640625,15.289999961853027
2015-10-27,43.20000076293945,2065.889892578125,15.430000305175781
2015-10-28,45.939998626708984,2090.35009765625,14.329999923706055
2015-10-29,46.060001373291016,2089.409912109375,14.609999656677246
2015-10-30,46.59000015258789,2079.360107421875,15.069999694824219
2015-11-02,46.13999938964844,2104.050048828125,14.149999618530273
2015-11-03,47.900001525878906,2109.7900390625,14.539999961853027
2015-11-04,46.31999969482422,2102.31005859375,15.510000228881836
2015-11-05,45.20000076293945,2099.929931640625,15.050000190734863
2015-11-06,44.290000915527344,2099.199951171875,14.329999923706055
2015-11-09,43.869998931884766,2078.580078125,16.520000457763672
2015-11-10,44.209999084472656,2081.719970703125,15.289999961853027
2015-11-11,42.93000030517578,2075.0,16.059999465942383
2015-11-12,41.75,2045.969970703125,18.3700008392334
2015-11-13,40.7400016784668,2023.0400390625,20.079999923706055
2015-11-16,41.7400016784668,2053.18994140625,18.15999984741211
2015-11-17,40.66999816894531,2050.43994140625,18.84000015258789
2015-11-18,40.75,2083.580078125,16.850000381469727
2015-11-19,40.540000915527344,2081.239990234375,16.989999771118164
2015-11-20,40.38999938964844,2089.169921875,15.470000267028809
2015-11-23,41.75,2086.590087890625,15.619999885559082
2015-11-24,42.869998931884766,2089.139892578125,15.930000305175781
2015-11-25,43.040000915527344,2088.8701171875,15.1899995803833
2015-11-27,41.709999084472656,2090.110107421875,15.119999885559082
2015-11-30,41.650001525878906,2080.409912109375,16.1299991607666
2015-12-01,41.849998474121094,2102.6298828125,14.670000076293945
2015-12-02,39.939998626708984,2079.510009765625,15.90999984741211
2015-12-03,41.08000183105469,2049.6201171875,18.110000610351562
2015-12-04,39.970001220703125,2091.68994140625,14.8100004196167
2015-12-07,37.650001525878906,2077.070068359375,15.84000015258789
2015-12-08,37.5099983215332,2063.590087890625,17.600000381469727
2015-12-09,37.15999984741211,2047.6199951171875,19.610000610351562
2015-12-10,36.7599983215332,2052.22998046875,19.34000015258789
2015-12-11,35.619998931884766,2012.3699951171875,24.389999389648438
2015-12-14,36.310001373291016,2021.93994140625,22.729999542236328
2015-12-15,37.349998474121094,2043.4100341796875,20.950000762939453
2015-12-16,35.52000045776367,2073.070068359375,17.860000610351562
