,Date,oil,spy,vix,oil_ma_5,oil_ma_20,oil_lag_1,oil_lag_5,spy_ma_5,spy_ma_20,spy_lag_1,spy_lag_5,vix_ma_5,vix_ma_20,vix_lag_1,vix_lag_5,target
40,2020-04-28,12.34000015258789,2863.389892578125,33.56999969482422,14.468000030517578,16.863000011444093,12.779999732971191,10.010000228881836,2835.143994140625,2736.706494140625,2878.47998046875,2736.56005859375,37.23000030517578,42.93450012207031,33.290000915527344,45.40999984741211,1
41,2020-04-29,15.0600004196167,2939.510009765625,31.229999542236328,14.724000167846679,16.59200005531311,12.34000015258789,13.779999732971191,2863.183984375,2754.452490234375,2863.389892578125,2799.31005859375,35.08000030517578,41.81900005340576,33.56999969482422,41.97999954223633,1
42,2020-04-30,18.84000015258789,2912.429931640625,34.150001525878906,15.192000198364259,16.518500089645386,15.0600004196167,16.5,2886.1099609375,2776.5489868164063,2939.510009765625,2797.800048828125,33.63400039672852,40.673500061035156,31.229999542236328,41.380001068115234,1
43,2020-05-01,19.780000686645508,2830.7099609375,37.18999862670898,15.760000228881836,16.24150013923645,18.84000015258789,16.940000534057617,2884.903955078125,2791.7394897460936,2912.429931640625,2836.739990234375,33.886000061035155,39.9875,34.150001525878906,35.93000030517578,1
44,2020-05-04,20.38999938964844,2842.739990234375,35.970001220703125,17.282000160217287,15.844000101089478,19.780000686645508,12.779999732971191,2877.75595703125,2809.443994140625,2830.7099609375,2878.47998046875,34.422000122070315,39.44600009918213,37.18999862670898,33.290000915527344,1
45,2020-05-05,24.559999465942383,2868.43994140625,33.61000061035156,19.726000022888183,15.768000078201293,20.38999938964844,12.34000015258789,2878.765966796875,2819.681994628906,2842.739990234375,2863.389892578125,34.43000030517578,38.86450004577637,35.970001220703125,33.56999969482422,0
46,2020-05-06,23.989999771118164,2848.419921875,34.119998931884766,21.511999893188477,15.786000108718872,24.559999465942383,15.0600004196167,2860.54794921875,2829.1324951171873,2868.43994140625,2939.510009765625,35.008000183105466,38.235499954223634,33.61000061035156,31.229999542236328,0
47,2020-05-07,23.549999237060547,2881.18994140625,31.440000534057617,22.453999710083007,15.709000062942504,23.989999771118164,18.84000015258789,2854.299951171875,2835.6929931640625,2848.419921875,2912.429931640625,34.46599998474121,37.64000005722046,34.119998931884766,34.150001525878906,1
48,2020-05-08,24.739999771118164,2929.800048828125,27.979999542236328,23.445999526977538,15.80800004005432,23.549999237060547,19.780000686645508,2874.11796875,2842.6919921875,2881.18994140625,2830.7099609375,32.62400016784668,36.95550012588501,31.440000534057617,37.18999862670898,0
49,2020-05-11,24.13999938964844,2930.18994140625,27.56999969482422,24.195999526977538,15.894500017166138,24.739999771118164,20.38999938964844,2891.607958984375,2851.1199951171875,2929.800048828125,2842.739990234375,30.9439998626709,36.275500202178954,27.979999542236328,35.970001220703125,1
50,2020-05-12,25.780000686645508,2870.1201171875,33.040000915527344,24.439999771118163,16.178000020980836,24.13999938964844,24.559999465942383,2891.943994140625,2852.322998046875,2930.18994140625,2868.43994140625,30.829999923706055,36.03950033187866,27.56999969482422,33.61000061035156,0
51,2020-05-13,25.290000915527344,2820.0,35.279998779296875,24.7,16.44900002479553,25.780000686645508,23.989999771118164,2886.260009765625,2854.154992675781,2870.1201171875,2848.419921875,31.061999893188478,35.76150026321411,33.040000915527344,34.119998931884766,1
52,2020-05-14,27.559999465942383,2852.5,32.61000061035156,25.502000045776366,16.833499956130982,25.290000915527344,23.549999237060547,2880.522021484375,2856.802490234375,2820.0,2881.18994140625,31.295999908447264,35.38650026321411,35.279998779296875,31.440000534057617,1
